Loanref,first_default_month,speed_label
F22Q20109994,10,1
F22Q20427773,9,1
F22Q40095777,10,1
F23Q20063311,23,0
F22Q30064543,23,0
F22Q10540670,4,1
F22Q10233510,17,0
F22Q20191877,8,1
F22Q40176833,6,1
F23Q30099095,16,0
F22Q30212362,4,1
F22Q30284730,7,1
F23Q20087666,5,1
F22Q40215409,19,0
F22Q20043785,11,1
F22Q20159639,12,1
F22Q10042610,12,1
F22Q40147572,3,1
F22Q20009236,18,0
F23Q10049523,21,0
F23Q30025860,19,0
F23Q30089356,13,0
F23Q10028064,18,0
F23Q20114559,14,0
F23Q20065892,6,1
F22Q10355404,14,0
F22Q20420002,23,0
F23Q20179647,19,0
F22Q40104483,20,0
F22Q10329148,13,0
F22Q20277536,18,0
F23Q20111007,20,0
F23Q20158873,17,0
F23Q30090634,14,0
F22Q10189339,6,1
F22Q20301542,6,1
F22Q20383359,19,0
F22Q20387039,8,1
F23Q30123247,18,0
F22Q30175484,13,0
F22Q20263124,5,1
F22Q30021155,3,1
F23Q10102405,24,0
F23Q10080627,11,1
F23Q20229128,16,0
F22Q20329735,18,0
F23Q20112564,22,0
F23Q20186569,4,1
F22Q40165141,24,0
F23Q10085958,15,0
F22Q10430677,6,1
F22Q30192785,17,0
F22Q20214400,16,0
F22Q40163750,21,0
F23Q10177161,18,0
F22Q40020803,20,0
F22Q10454445,22,0
F22Q20341636,15,0
F22Q20025888,19,0
F22Q30004906,24,0
F22Q20024461,16,0
F22Q20268076,20,0
F22Q20160517,6,1
F22Q10273656,7,1
F22Q20009675,12,1
F23Q20105695,24,0
F22Q30236337,19,0
F22Q10412517,8,1
F23Q30186290,11,1
F22Q40143141,15,0
F23Q20140724,19,0
F22Q10386176,12,1
F23Q30003914,22,0
F23Q30231111,7,1
F22Q30206773,15,0
F23Q20021214,19,0
F22Q30021841,5,1
F22Q10511139,8,1
F23Q30174613,12,1
F22Q10120283,9,1
F22Q20261619,4,1
F22Q10039256,15,0
F22Q20344713,5,1
F23Q30190615,6,1
F22Q20193405,19,0
F22Q20278132,23,0
F22Q20066290,9,1
F23Q30173577,21,0
F22Q40149308,19,0
F22Q10035109,17,0
F22Q10152266,3,1
F22Q30139751,8,1
F22Q30059685,24,0
F22Q30159759,24,0
F23Q30226482,14,0
F22Q10423871,9,1
F22Q20065735,15,0
F23Q20076248,14,0
F22Q30313101,24,0
F22Q20387504,16,0
F22Q20395298,20,0
F22Q40090913,24,0
F22Q10516281,24,0
F23Q20134554,24,0
F22Q30020219,24,0
F22Q40042826,23,0
F22Q40126072,21,0
F23Q20071903,17,0
F23Q30203454,22,0
F22Q10109074,19,0
F22Q20178439,7,1
F22Q40046823,16,0
F22Q30312835,3,1
F22Q40054049,7,1
F23Q20274224,24,0
F22Q40217439,5,1
F23Q10157296,15,0
F22Q10512881,8,1
F22Q10009668,23,0
F23Q10100631,7,1
F23Q20043449,16,0
F22Q30322237,24,0
F23Q30161493,10,1
F22Q10560366,4,1
F22Q30101288,3,1
F23Q10049668,17,0
F23Q10028637,18,0
F22Q20026853,9,1
F22Q10415650,22,0
F23Q10108690,24,0
F23Q20006082,7,1
F22Q10410319,18,0
F23Q20188150,14,0
F22Q30085614,9,1
F22Q20045507,9,1
F22Q40181350,13,0
F22Q10355749,12,1
F22Q20026474,21,0
F23Q30108063,22,0
F22Q20167716,24,0
F22Q30085456,23,0
F23Q10133238,8,1
F23Q30256556,20,0
F22Q30276718,5,1
F22Q30335555,22,0
F22Q30099075,4,1
F22Q30156806,20,0
F22Q20398970,19,0
F23Q20176700,17,0
F22Q10376053,10,1
F22Q40167782,18,0
F23Q30075353,16,0
F23Q20153627,12,1
F22Q40136433,3,1
F22Q10110383,8,1
F22Q30282349,13,0
F23Q30260319,13,0
F23Q20140773,21,0
F23Q30147274,6,1
F22Q30172835,12,1
F22Q40098409,9,1
F22Q10095936,5,1
F22Q20220615,9,1
F22Q10241084,7,1
F22Q30167881,21,0
F22Q20037138,13,0
F22Q20069736,4,1
F22Q40334228,13,0
F23Q30074612,24,0
F23Q10161398,21,0
F22Q10258699,18,0
F22Q30141729,6,1
F22Q10510201,5,1
F23Q10018727,21,0
F23Q10046544,23,0
F23Q30091218,23,0
F22Q10384760,18,0
F22Q20077977,4,1
F22Q40050584,3,1
F22Q30093523,23,0
F23Q20053293,23,0
F22Q30312215,12,1
F23Q10086072,4,1
F22Q10306708,5,1
F22Q40109665,10,1
F22Q20004365,4,1
F22Q10314486,12,1
F22Q10533117,10,1
F23Q20110561,3,1
F23Q10157354,11,1
F22Q20317570,21,0
F22Q10564242,19,0
F22Q20138253,22,0
F23Q10055602,6,1
F22Q20184683,16,0
F23Q20056387,13,0
F22Q30276533,24,0
F23Q20204427,16,0
F23Q30034053,15,0
F22Q10174231,9,1
F22Q10077092,13,0
F22Q10519079,18,0
F23Q30066126,6,1
F23Q30161916,10,1
F22Q40162996,24,0
F22Q30136699,12,1
F22Q10259303,3,1
F22Q20230227,8,1
F23Q20115487,18,0
F23Q20172027,23,0
F23Q30241755,9,1
F22Q10347718,19,0
F22Q40008055,19,0
F22Q10265909,4,1
F22Q10388197,22,0
F23Q20031637,17,0
F22Q30008704,12,1
F23Q20161020,24,0
F23Q10177966,16,0
F23Q10095622,17,0
F22Q20017561,12,1
F22Q20144914,8,1
F23Q10053094,3,1
F23Q20202444,23,0
F22Q40045803,12,1
F22Q40051459,12,1
F23Q10059858,15,0
F23Q20167998,13,0
F22Q30098934,11,1
F22Q20300743,17,0
F22Q10476292,11,1
F23Q10086773,22,0
F23Q20180485,5,1
F22Q30083482,3,1
F22Q30028987,17,0
F22Q40197744,18,0
F23Q10149950,24,0
F22Q10443975,17,0
F22Q40144389,22,0
F22Q30106822,24,0
F23Q10179071,9,1
F23Q30194875,22,0
F22Q10419270,18,0
F22Q20006093,20,0
F22Q30052226,5,1
F22Q20416266,21,0
F22Q10169142,23,0
F23Q10074718,22,0
F23Q20061193,6,1
F22Q30150513,24,0
F22Q20423710,16,0
F22Q20034425,22,0
F22Q40116246,11,1
F22Q10104413,5,1
F22Q30291458,16,0
F22Q40215608,23,0
F23Q10107665,22,0
F22Q40148877,16,0
F23Q20126078,19,0
F23Q20160157,18,0
F23Q20009145,7,1
F23Q20188552,20,0
F23Q10079916,20,0
F23Q10137449,24,0
F23Q30232585,16,0
F23Q10012997,20,0
F22Q30077012,18,0
F23Q20061166,16,0
F22Q10564516,24,0
F22Q30109448,15,0
F22Q30193402,19,0
F22Q40189915,13,0
F23Q10175982,7,1
F22Q10542592,10,1
F22Q30324207,6,1
F22Q20202779,5,1
F23Q20144985,15,0
F22Q20403442,5,1
F22Q20258135,22,0
F22Q40196642,15,0
F22Q20198115,8,1
F23Q30235820,10,1
F22Q10218747,20,0
F22Q10194268,12,1
F22Q10037917,15,0
F23Q10103773,20,0
F22Q20237727,3,1
F23Q20237506,13,0
F22Q10431528,16,0
F23Q20026978,12,1
F23Q20036062,6,1
F22Q10281761,15,0
F22Q30033262,11,1
F22Q30005701,8,1
F23Q20156480,16,0
F22Q10024698,12,1
F23Q30186768,19,0
F22Q10165846,9,1
F22Q10156250,12,1
F23Q30186638,19,0
F22Q20383329,13,0
F22Q10468021,19,0
F23Q10139102,21,0
F23Q20160704,10,1
F22Q10218485,10,1
F22Q30089633,9,1
F22Q10264239,15,0
F22Q10394006,14,0
F22Q40044245,18,0
F23Q10150754,16,0
F22Q30062593,7,1
F22Q10311659,12,1
F22Q30073632,9,1
F23Q20067256,13,0
F23Q30013236,17,0
F23Q30220870,18,0
F22Q30057390,10,1
F22Q30126799,14,0
F22Q20041939,14,0
F23Q20110681,10,1
F23Q20093224,5,1
F23Q30038584,21,0
F22Q40146684,21,0
F22Q20110514,24,0
F23Q30211114,12,1
F23Q30204655,14,0
F22Q30115434,10,1
F23Q10153791,23,0
F23Q30057421,23,0
F22Q30300112,5,1
F23Q30215012,17,0
F23Q20022369,20,0
F22Q10254943,10,1
F22Q10360861,8,1
F22Q20085957,23,0
F22Q20143476,21,0
F22Q40174200,8,1
F22Q10096418,6,1
F23Q20107535,24,0
F22Q20128711,18,0
F22Q20380059,11,1
F22Q20433377,13,0
F22Q30086001,6,1
F23Q10037554,3,1
F22Q20240474,3,1
F23Q10004865,17,0
F22Q30124404,7,1
F23Q20066128,16,0
F22Q40004802,3,1
F22Q40085640,16,0
F22Q20351947,8,1
F22Q20098977,17,0
F23Q20074573,9,1
F22Q10420176,10,1
F23Q30108310,12,1
F22Q20360419,5,1
F22Q20427448,11,1
F22Q20395631,23,0
F22Q40122198,19,0
F22Q30041051,21,0
F22Q40168898,20,0
F22Q20115219,15,0
F22Q40061771,18,0
F23Q20058360,11,1
F22Q30263873,11,1
F22Q30010633,16,0
F22Q20412809,8,1
F23Q30065044,14,0
F23Q30188111,23,0
F23Q30072811,22,0
F22Q10318460,11,1
F22Q20085521,7,1
F23Q10016553,18,0
F22Q30211026,18,0
F22Q20317789,9,1
F22Q40110859,7,1
F23Q30009045,13,0
F23Q30160647,13,0
F22Q20219992,21,0
F22Q30114443,9,1
F23Q10151151,17,0
F22Q10202071,3,1
F22Q10554257,23,0
F22Q40154042,15,0
F22Q20402745,9,1
F22Q30150231,7,1
F23Q20196946,23,0
F23Q30036426,16,0
F22Q10138550,16,0
F22Q30186643,16,0
F22Q10027262,23,0
F22Q20168878,9,1
F23Q30074501,15,0
F22Q20327687,18,0
F22Q10156400,23,0
F22Q20118242,17,0
F22Q30108779,6,1
F23Q20093638,17,0
F23Q30107448,17,0
F23Q30212125,23,0
F22Q10217928,7,1
F23Q10007789,19,0
F23Q20045158,22,0
F23Q10154102,7,1
F22Q10214857,23,0
F22Q10115356,3,1
F23Q20118348,8,1
F22Q30173890,14,0
F22Q10456308,8,1
F22Q40023781,24,0
F22Q40065776,15,0
F22Q10408312,24,0
F22Q10060765,5,1
F23Q10024851,15,0
F23Q10151448,3,1
F23Q10146362,9,1
F22Q10468338,13,0
F23Q20258780,12,1
F22Q10542176,14,0
F22Q30193712,12,1
F22Q20249065,17,0
F22Q40136949,8,1
F23Q20053006,19,0
F23Q30088607,9,1
F22Q30067921,3,1
F22Q30028148,3,1
F22Q10150840,15,0
F22Q10345510,14,0
F22Q40127923,13,0
F22Q30287457,4,1
F22Q40022045,21,0
F22Q20079416,10,1
F22Q40159311,16,0
F22Q10353374,15,0
F23Q30146034,20,0
F22Q40121945,13,0
F23Q20269029,21,0
F22Q10016566,24,0
F22Q20011435,14,0
F22Q20146123,18,0
F22Q20040044,3,1
F22Q30253736,15,0
F22Q10231026,21,0
F22Q10365107,23,0
F22Q40162487,15,0
F23Q30094071,11,1
F23Q10135274,3,1
F22Q30282378,6,1
F22Q30319012,24,0
F22Q40198319,19,0
F23Q20037496,22,0
F22Q10494491,12,1
F22Q30267332,10,1
F22Q40025574,24,0
F22Q40014955,8,1
F22Q10163561,14,0
F23Q20241870,23,0
F23Q10156983,19,0
F22Q10323336,10,1
F23Q30217779,12,1
F22Q10211574,6,1
F23Q30111588,16,0
F22Q30010661,11,1
F23Q30075281,19,0
F22Q30258720,4,1
F23Q10029856,12,1
F22Q40020479,23,0
F22Q30267504,11,1
F22Q10274121,7,1
F22Q30090410,16,0
F22Q40217800,19,0
F23Q20205574,16,0
F22Q20041608,20,0
F22Q30083476,18,0
F22Q40109977,19,0
F23Q20229577,10,1
F23Q30189304,11,1
F22Q10393484,6,1
F23Q20226926,20,0
F22Q30092934,12,1
F22Q10441714,7,1
F22Q20095628,12,1
F22Q10503557,9,1
F23Q10166904,19,0
F22Q10484541,24,0
F22Q40163443,6,1
F23Q20228814,18,0
F22Q10462593,19,0
F22Q20379989,16,0
F23Q30120137,18,0
F22Q20319529,8,1
F22Q20293134,21,0
F22Q20286119,7,1
F23Q20005907,10,1
F22Q20221554,18,0
F22Q10375251,24,0
F22Q10365088,18,0
F22Q20059746,11,1
F22Q10537321,13,0
F22Q30214851,16,0
F22Q10510938,20,0
F22Q30241541,5,1
F22Q10069595,20,0
F22Q20156704,16,0
F22Q10323155,17,0
F22Q10203468,18,0
F22Q20083643,6,1
F23Q20262893,12,1
F22Q30314489,19,0
F22Q10267403,15,0
F22Q10489227,3,1
F22Q20267287,14,0
F22Q40080332,9,1
F23Q10049276,18,0
F22Q20093469,4,1
F22Q10314561,14,0
F23Q20217508,9,1
F22Q40017450,15,0
F22Q30108281,3,1
F22Q10443113,10,1
F22Q20006637,6,1
F22Q30289557,3,1
F23Q20073367,14,0
F22Q10263382,5,1
F23Q20001196,14,0
F22Q40059660,24,0
F23Q10081305,20,0
F22Q30036809,22,0
F22Q20127152,6,1
F23Q20002145,19,0
F22Q20264951,14,0
F23Q30014513,11,1
F22Q20347911,15,0
F22Q30259551,16,0
F22Q40186631,8,1
F23Q30204164,18,0
F23Q30010606,15,0
F23Q20066398,15,0
F22Q10546154,9,1
F22Q20321149,23,0
F23Q30244174,14,0
F23Q30207743,20,0
F22Q40073114,20,0
F22Q20201053,21,0
F22Q20275910,21,0
F22Q20348627,23,0
F22Q30186360,16,0
F22Q40183722,5,1
F22Q10364993,5,1
F22Q10046621,15,0
F23Q20135152,23,0
F23Q30243390,18,0
F23Q30122007,16,0
F22Q30313517,20,0
F22Q10514107,3,1
F22Q10308146,9,1
F22Q30038320,6,1
F22Q30103664,12,1
F22Q10132018,10,1
F22Q40094946,3,1
F22Q10419033,17,0
F22Q20351862,20,0
F23Q30120405,11,1
F22Q10257398,20,0
F22Q10075408,7,1
F22Q40023825,11,1
F22Q20327483,4,1
F23Q10117924,19,0
F22Q20015036,11,1
F22Q30168627,23,0
F22Q20069531,24,0
F22Q10131217,13,0
F22Q30179111,12,1
F23Q20080215,6,1
F23Q10070666,17,0
F22Q30322932,8,1
F23Q20212632,9,1
F23Q30168888,4,1
F22Q10180674,18,0
F22Q40062541,10,1
F22Q20097795,18,0
F23Q10100928,4,1
F23Q30147067,22,0
F23Q10130182,21,0
F22Q30175900,13,0
F23Q20200244,14,0
F22Q10383443,20,0
F22Q20016465,8,1
F22Q30131399,15,0
F23Q10108152,17,0
F23Q10050657,11,1
F22Q40163514,10,1
F23Q20039126,24,0
F22Q30279762,7,1
F23Q30118253,18,0
F23Q20247271,3,1
F23Q30185968,23,0
F22Q20040385,10,1
F23Q30108692,22,0
F22Q40058520,20,0
F22Q10208232,11,1
F22Q10258250,3,1
F23Q20218378,20,0
F22Q30229540,8,1
F22Q40069652,16,0
F22Q10272520,22,0
F23Q10129443,19,0
F23Q20023294,18,0
F22Q20199077,4,1
F22Q30105215,16,0
F22Q30275170,17,0
F22Q10044445,22,0
F23Q20217777,16,0
F23Q20057561,23,0
F23Q30023745,7,1
F23Q30230942,21,0
F23Q10169318,19,0
F23Q20011764,8,1
F22Q40145936,11,1
F22Q20320108,20,0
F22Q40124023,7,1
F22Q30323408,18,0
F23Q20159229,9,1
F23Q10003746,17,0
F23Q20145431,23,0
F22Q20413093,12,1
F22Q30335549,6,1
F22Q10335285,6,1
F22Q20071022,8,1
F23Q30021494,16,0
F22Q20044783,9,1
F22Q40131902,12,1
F23Q10064675,18,0
F23Q20102270,12,1
F22Q20077180,17,0
F22Q30263080,7,1
F23Q10081985,10,1
F22Q10222992,16,0
F23Q10124527,22,0
F22Q10544162,4,1
F22Q10030499,14,0
F23Q20150998,16,0
F23Q30047680,19,0
F22Q20423515,20,0
F22Q30312558,17,0
F22Q10542148,13,0
F23Q10089770,21,0
F23Q30068745,11,1
F23Q10183440,10,1
F22Q30146935,17,0
F22Q30270835,20,0
F22Q40151316,13,0
F22Q30011212,5,1
F22Q40206257,20,0
F23Q30070197,13,0
F22Q40141590,13,0
F22Q40008574,10,1
F23Q30019792,6,1
F22Q10129124,20,0
F22Q20383029,22,0
F22Q40073252,4,1
F23Q20101797,13,0
F22Q20366763,7,1
F23Q30113031,16,0
F22Q20289769,15,0
F23Q30209038,11,1
F22Q10140906,22,0
F22Q10453467,14,0
F22Q40208401,6,1
F22Q40016788,23,0
F23Q30032807,13,0
F22Q10183575,8,1
F22Q20043609,12,1
F23Q20171716,7,1
F22Q40165082,23,0
F23Q10122524,11,1
F22Q10563868,19,0
F22Q10019718,10,1
F22Q10065566,7,1
F22Q20429191,14,0
F23Q20053691,20,0
F23Q10079928,22,0
F22Q10343471,10,1
F22Q20393121,14,0
F23Q30180396,19,0
F22Q20116600,9,1
F23Q10082059,17,0
F22Q30278418,24,0
F23Q20124469,4,1
F22Q10265268,15,0
F22Q20344369,9,1
F23Q10031142,9,1
F22Q30131046,17,0
F22Q10217520,8,1
F22Q20259098,13,0
F22Q30124052,23,0
F22Q40195634,24,0
F22Q40043846,13,0
F23Q10128216,11,1
F22Q10514091,6,1
F22Q30141406,21,0
F23Q10081641,16,0
F22Q30123963,21,0
F23Q20103915,24,0
F22Q20425273,19,0
F22Q10375888,11,1
F22Q20366388,6,1
F22Q20041940,9,1
F23Q10118249,14,0
F22Q20191967,20,0
F23Q30088581,23,0
F23Q30252016,4,1
F22Q30191754,10,1
F23Q10004749,11,1
F22Q20337035,11,1
F22Q10149938,3,1
F23Q20072570,14,0
F22Q20427543,18,0
F22Q30126582,20,0
F22Q20159283,19,0
F23Q10160783,8,1
F22Q10439029,5,1
F23Q30135995,23,0
F22Q40123447,16,0
F23Q20106154,10,1
F22Q20066533,6,1
F22Q10373033,5,1
F23Q30243405,21,0
F22Q40099308,9,1
F22Q10306414,21,0
F22Q10262674,7,1
F22Q40059641,10,1
F23Q10058786,24,0
F22Q30184416,13,0
F22Q20431723,18,0
F22Q30165817,20,0
F23Q20178106,15,0
F23Q10180615,11,1
F22Q10069335,15,0
F22Q20222020,13,0
F22Q30136977,9,1
F22Q20090776,11,1
F23Q20211718,24,0
F22Q10536116,8,1
F23Q30069152,23,0
F22Q30215180,8,1
F22Q10490163,8,1
F22Q10356431,12,1
F23Q10132990,16,0
F22Q30096002,24,0
F22Q30192372,23,0
F23Q30097404,23,0
F22Q40079960,9,1
F22Q20054540,23,0
F22Q10336419,8,1
F23Q10132856,8,1
F22Q20153567,19,0
F22Q10389170,3,1
F22Q10540589,20,0
F22Q30207091,14,0
F22Q20330964,21,0
F23Q20267466,12,1
F22Q20314123,18,0
F22Q10564800,19,0
F22Q40177414,10,1
F22Q10277578,13,0
F22Q10043939,14,0
F22Q10477322,23,0
F22Q10220636,14,0
F22Q30150892,5,1
F22Q20135701,7,1
F23Q10146855,11,1
F22Q10249142,17,0
F22Q20251491,8,1
F23Q20212794,17,0
F22Q40073415,17,0
F22Q20424969,18,0
F22Q10398966,9,1
F23Q10042688,17,0
F23Q30047177,17,0
F22Q10530601,14,0
F22Q40027144,15,0
F22Q20373689,4,1
F23Q10165297,16,0
F23Q10163962,7,1
F22Q20400133,18,0
F22Q20264275,15,0
F22Q10286054,14,0
F22Q30021202,23,0
F23Q20218514,12,1
F23Q30237782,22,0
F23Q30011999,21,0
F22Q30173598,17,0
F22Q10432957,19,0
F22Q20374099,14,0
F23Q10162870,6,1
F23Q20036703,17,0
F22Q30250377,12,1
F22Q10136190,12,1
F22Q40080096,7,1
F22Q20099532,7,1
F22Q20245169,8,1
F22Q20285199,4,1
F23Q10055667,24,0
F23Q30067690,22,0
F23Q10014655,23,0
F22Q20085476,22,0
F23Q20272559,18,0
F22Q30020783,16,0
F22Q40145653,18,0
F23Q20113413,15,0
F22Q30210771,15,0
F23Q10049534,24,0
F22Q10501562,17,0
F22Q30108233,15,0
F22Q30050259,18,0
F22Q40043566,16,0
F22Q10280537,13,0
F22Q20257360,4,1
F22Q40206186,20,0
F22Q20173309,10,1
F23Q10135313,15,0
F23Q20215215,22,0
F22Q30023686,7,1
F22Q20329965,13,0
F22Q20155830,20,0
F22Q40088601,21,0
F23Q20155792,7,1
F23Q30001814,13,0
F22Q30120706,3,1
F22Q20203236,5,1
F22Q10222565,17,0
F22Q20073826,7,1
F23Q20187468,17,0
F22Q20421347,18,0
F23Q10138183,23,0
F22Q20134260,5,1
F22Q20194461,20,0
F22Q40032210,18,0
F22Q10293141,11,1
F22Q30232517,9,1
F22Q10375988,23,0
F23Q10103508,14,0
F23Q20275782,17,0
F22Q30333737,20,0
F22Q20325915,19,0
F22Q10237242,13,0
F22Q40020657,19,0
F22Q20328242,16,0
F23Q10031341,20,0
F23Q20252852,24,0
F22Q20324363,14,0
F23Q20100797,20,0
F23Q30058379,16,0
F22Q10235287,13,0
F23Q10126801,19,0
F23Q30260457,14,0
F22Q20028141,21,0
F22Q40043694,10,1
F22Q30008696,23,0
F23Q10029596,21,0
F23Q10019917,22,0
F22Q10494509,22,0
F23Q30234049,18,0
F23Q10060913,18,0
F22Q10433889,4,1
F23Q30151890,3,1
F23Q30152751,10,1
F22Q20114378,4,1
F22Q10331981,5,1
F23Q30064765,12,1
F22Q10100963,9,1
F22Q40183334,3,1
F23Q10062738,20,0
F22Q20259829,14,0
F23Q20260545,14,0
F22Q20132549,16,0
F22Q20223760,17,0
F23Q30151014,12,1
F22Q10011300,7,1
F22Q10217470,5,1
F22Q40190970,5,1
F22Q30311285,22,0
F22Q40071858,19,0
F23Q20248516,23,0
F23Q20203218,16,0
F22Q40043892,6,1
F23Q10050327,19,0
F23Q20123700,17,0
F22Q10493718,3,1
F23Q30144888,6,1
F22Q40053622,12,1
F22Q20347112,23,0
F22Q20427298,23,0
F22Q40122240,9,1
F22Q20362068,15,0
F23Q10008334,5,1
F23Q30011916,5,1
F22Q30162138,7,1
F23Q30219320,13,0
F23Q20258759,19,0
F22Q30072268,24,0
F22Q30312461,9,1
F22Q10083479,19,0
F22Q20162988,3,1
F22Q40044395,17,0
F23Q20024956,8,1
F22Q20424441,13,0
F23Q30026545,15,0
F22Q40032338,15,0
F22Q20398585,4,1
F22Q10070850,10,1
F22Q10228148,5,1
F22Q30154355,7,1
F23Q20191850,9,1
F23Q20100949,12,1
F22Q40138157,24,0
F22Q10369272,9,1
F22Q10465393,20,0
F23Q30210081,13,0
F22Q20100940,14,0
F22Q30039264,5,1
F23Q20149909,18,0
F23Q20271840,15,0
F22Q40021205,7,1
F23Q30020883,23,0
F23Q30051029,10,1
F22Q10045213,9,1
F22Q30147675,14,0
F22Q40033572,3,1
F22Q30150941,24,0
F22Q30224264,6,1
F22Q20005731,3,1
F22Q30214195,7,1
F22Q40142866,24,0
F22Q40151092,23,0
F23Q10063626,9,1
F22Q10087115,9,1
F22Q30089442,11,1
F22Q20236812,17,0
F22Q20215449,7,1
F22Q30158818,10,1
F23Q20010020,24,0
F22Q10582561,17,0
F22Q10389293,5,1
F22Q40072105,3,1
F23Q30069471,11,1
F22Q30161967,24,0
F22Q20292132,14,0
F23Q20127622,21,0
F22Q30139163,24,0
F22Q10494080,16,0
F22Q30141835,13,0
F22Q30183494,22,0
F22Q40075647,13,0
F22Q10374278,23,0
F22Q10421083,9,1
F22Q40006277,18,0
F22Q30045350,22,0
F22Q40218838,10,1
F22Q10351174,21,0
F22Q10025356,9,1
F22Q20123527,20,0
F23Q30091072,15,0
F22Q40055553,18,0
F23Q30190374,8,1
F22Q20351801,19,0
F23Q30187880,22,0
F23Q30254839,8,1
F22Q40090837,21,0
F22Q10207369,17,0
F23Q30079696,4,1
F22Q10543649,10,1
F22Q10205647,5,1
F22Q40127704,15,0
F23Q10101154,7,1
F23Q10051029,20,0
F23Q30002364,23,0
F23Q30162898,8,1
F23Q10172218,8,1
F23Q10062865,7,1
F22Q20197973,21,0
F22Q20201938,8,1
F22Q10264243,20,0
F23Q10003238,20,0
F23Q30198540,8,1
F23Q30044103,13,0
F22Q30187900,4,1
F23Q10045893,12,1
F22Q10346966,12,1
F22Q20422954,18,0
F22Q20278099,3,1
F23Q10046388,23,0
F23Q30024628,12,1
F23Q20192866,18,0
F22Q20166118,15,0
F22Q30132633,6,1
F22Q40016066,11,1
F22Q20331150,13,0
F23Q20125842,5,1
F22Q40218634,18,0
F22Q10352489,16,0
F22Q10278074,23,0
F22Q20412898,23,0
F22Q20345600,6,1
F22Q40091246,12,1
F23Q10170288,6,1
F22Q20090616,8,1
F22Q20204950,4,1
F22Q40016976,6,1
F22Q20077036,5,1
F22Q30028799,14,0
F23Q10138107,13,0
F23Q30243265,16,0
F22Q10019064,16,0
F22Q20135960,9,1
F22Q10082582,7,1
F22Q30046243,16,0
F23Q10041801,18,0
F22Q20208169,7,1
F22Q10280092,23,0
F23Q30012789,12,1
F22Q20379200,8,1
F22Q30137997,4,1
F22Q10428489,7,1
F23Q20222818,9,1
F22Q10406678,7,1
F22Q10359303,21,0
F22Q10073363,23,0
F22Q20233074,17,0
F23Q20221337,9,1
F23Q30185304,18,0
F23Q10010694,10,1
F22Q30130901,13,0
F22Q40210750,20,0
F22Q10192142,9,1
F23Q10065317,5,1
F22Q40186442,17,0
F22Q30103319,12,1
F23Q30209123,18,0
F22Q10126988,9,1
F23Q30003154,13,0
F22Q40062508,24,0
F23Q30095582,17,0
F22Q40064252,21,0
F23Q10050774,24,0
F23Q30150128,18,0
F22Q10547063,17,0
F23Q30256263,9,1
F22Q30311534,12,1
F22Q10493213,20,0
F23Q30056724,4,1
F22Q10016450,21,0
F22Q30100645,22,0
F22Q10434408,10,1
F22Q30003976,18,0
F23Q30042258,17,0
F23Q10161684,10,1
F23Q30180557,22,0
F23Q10026026,14,0
F23Q30125591,16,0
F23Q20256376,24,0
F23Q10037658,12,1
F22Q10152306,11,1
F23Q30089916,6,1
F22Q10176551,11,1
F22Q10301770,7,1
F23Q20191280,15,0
F22Q40120982,19,0
F23Q10129252,15,0
F22Q10346253,24,0
F23Q20230176,17,0
F22Q20014352,10,1
F22Q10554577,11,1
F23Q30096445,17,0
F22Q10373928,9,1
F22Q30069739,13,0
F22Q40208485,22,0
F22Q20169202,7,1
F22Q20085292,21,0
F22Q10181512,13,0
F22Q20402163,5,1
F22Q20286605,21,0
F22Q30211689,5,1
F23Q30167682,22,0
F22Q20427229,21,0
F23Q30248314,6,1
F22Q20108309,11,1
F23Q20111233,17,0
F22Q10402803,24,0
F23Q20175363,22,0
F23Q20237661,21,0
F22Q40035643,12,1
F22Q10285963,18,0
F22Q30229621,7,1
F22Q30311683,20,0
F22Q30066653,6,1
F22Q20223959,17,0
F22Q40019036,6,1
F22Q40198879,15,0
F22Q30261863,8,1
F23Q10184221,21,0
F22Q40150031,22,0
F22Q40202514,13,0
F22Q30230227,15,0
F22Q40218234,8,1
F22Q40168688,4,1
F22Q30087094,5,1
F23Q20139948,14,0
F23Q30126361,20,0
F22Q20018459,3,1
F22Q30167619,17,0
F22Q30206486,4,1
F22Q40082082,21,0
F22Q40136732,4,1
F22Q20298302,19,0
F22Q40111818,22,0
F22Q30093248,18,0
F23Q20086145,16,0
F23Q30085498,10,1
F22Q30124560,15,0
F22Q40031769,16,0
F22Q40189134,21,0
F22Q30311904,6,1
F22Q10365464,8,1
F23Q10034229,15,0
F23Q10071369,9,1
F23Q30027666,19,0
F22Q40159721,17,0
F22Q10141418,14,0
F22Q10174384,24,0
F22Q40092322,14,0
F23Q10133233,17,0
F22Q30312454,20,0
F22Q30180018,23,0
F22Q20022252,15,0
F22Q20127672,7,1
F22Q30185641,5,1
F22Q10481780,4,1
F23Q30226818,4,1
F23Q10096711,18,0
F22Q30034202,24,0
F22Q20347925,17,0
F23Q20207789,3,1
F22Q20365686,3,1
F22Q40051779,15,0
F23Q20231820,13,0
F22Q30312592,14,0
F22Q20146013,9,1
F22Q20206056,7,1
F23Q30027260,19,0
F23Q20254950,24,0
F22Q30173301,15,0
F23Q30098107,18,0
F22Q20235589,14,0
F22Q40075934,14,0
F23Q20045411,3,1
F22Q30049890,16,0
F23Q20239081,21,0
F23Q10165724,19,0
F22Q30216658,15,0
F22Q10212198,10,1
F22Q30257242,20,0
F22Q40199097,21,0
F22Q20395598,14,0
